,Unnamed: 0,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
586,586,eddies-pizza-truck-new-york,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.71455, 'longitude': -74.00714}",(917) 439-7522,482.4313818335682,XKivBOh82hARaJtoEglS5w,https://s3-media4.fl.yelpcdn.com/bphoto/HlhoZvn7iaH5tvzRl54DEg/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",Eddie's Pizza Truck,19174397522.0,1,3.0,91,[],https://www.yelp.com/biz/eddies-pizza-truck-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
587,587,10-jins-empire-asian-cuisine-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.71334, 'longitude': -74.0081}",(212) 346-9688,537.3842190024834,PDP02g7Ix2zSLWQaBTsjBQ,https://s3-media3.fl.yelpcdn.com/bphoto/dbt3uUaddTnupWofamaxsQ/o.jpg,False,"{'address1': '10 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['10 Murray St', 'New York, NY 10007']}",10 Jin's Empire Asian Cuisine,12123469688.0,1,2.0,25,"['pickup', 'delivery']",https://www.yelp.com/biz/10-jins-empire-asian-cuisine-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
588,588,real-good-truck-new-york,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7193984985352, 'longitude': -74.0018768310547}",,1303.8106133958056,CMHWWdy1hhjDHpqqx7Tx9A,https://s3-media3.fl.yelpcdn.com/bphoto/0LysJbv5QER9nThTNvCiFQ/o.jpg,False,"{'address1': 'Canal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['Canal St', 'New York, NY 10013']}",Real Good Truck,,1,3.0,5,[],https://www.yelp.com/biz/real-good-truck-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
589,589,bamboo-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7127419, 'longitude': -73.9941483}",(212) 766-0178,1200.4217880779406,mHoZXd8iKtNsKpJVtYjLHg,https://s3-media1.fl.yelpcdn.com/bphoto/YJx4Tozu6ZL2E0DDFN9nOg/o.jpg,False,"{'address1': '30 Market St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['30 Market St', 'New York, NY 10002']}",Bamboo Restaurant,12127660178.0,1,2.5,7,"['pickup', 'delivery']",https://www.yelp.com/biz/bamboo-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
590,590,go-detox-juice-bar-grill-brooklyn,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.6914, 'longitude': -73.98545}",(718) 596-3696,2653.1609509770296,TGUgISZHcy7GTL1d6W3wMg,https://s3-media3.fl.yelpcdn.com/bphoto/7XdI8Rf_IIcHkeJXIMvxew/o.jpg,False,"{'address1': '398 Bridge St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['398 Bridge St', 'Brooklyn, NY 11201']}",Go Detox Juice Bar Grill,17185963696.0,1,3.5,17,"['pickup', 'delivery']",https://www.yelp.com/biz/go-detox-juice-bar-grill-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
591,591,china-red-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.715023, 'longitude': -74.008636}",(212) 267-4015,730.1838761704756,hFLwUehr6VL1wM76XysqRQ,https://s3-media2.fl.yelpcdn.com/bphoto/q86FHJVJpy7it1zMcw2-QA/o.jpg,False,"{'address1': '118 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['118 Chambers St', 'New York, NY 10007']}",China Red Restaurant,12122674015.0,1,2.0,18,"['pickup', 'delivery']",https://www.yelp.com/biz/china-red-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
592,592,chang-heng-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.69213, 'longitude': -73.9867}",(718) 488-9288,2521.4650615948167,lbZqfX4vvCr1aMLuEey3Ag,https://s3-media1.fl.yelpcdn.com/bphoto/_MSdQ4N5ODIa5mH1M7hGEA/o.jpg,False,"{'address1': '54 Willoughby St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['54 Willoughby St', 'Brooklyn, NY 11201']}",Chang Heng,17184889288.0,1,3.5,16,[],https://www.yelp.com/biz/chang-heng-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
593,593,picnick-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.702864, 'longitude': -74.014328}",,1011.5334688791054,qSYZEmuT1zZz0_5KSAabSg,,False,"{'address1': 'Battery Park', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Battery Park', 'New York, NY 10004']}",Picnick,,1,1.5,4,[],https://www.yelp.com/biz/picnick-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
594,594,pakiza-halal-food-cart-new-york,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.706241, 'longitude': -74.008506}",,276.21795568243016,IZx0xAVqFGFKXsfE1f8HSQ,https://s3-media2.fl.yelpcdn.com/bphoto/0FGwdOHnurCtOUkv_1_ZAQ/o.jpg,False,"{'address1': '60 Wall St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['60 Wall St', 'New York, NY 10005']}",Pakiza Halal Food Cart,,1,3.0,4,[],https://www.yelp.com/biz/pakiza-halal-food-cart-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
595,595,pizza-plus-new-york-7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 40.7013064, 'longitude': -74.0132133}",(212) 934-1800,949.7568382882364,Jie5gWZ3DQ5Y_Kti2K6tqA,https://s3-media1.fl.yelpcdn.com/bphoto/00WmgatX2zMhP244hV9bkg/o.jpg,False,"{'address1': '4 South St', 'address2': '', 'address3': 'Whitehall Ferry Terminal', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['4 South St', 'Whitehall Ferry Terminal', 'New York, NY 10004']}",Pizza Plus,12129341800.0,1,2.0,11,[],https://www.yelp.com/biz/pizza-plus-new-york-7?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
596,596,yummy-taco-brooklyn-5,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.69213, 'longitude': -73.98681}",(718) 522-6880,2517.598864296932,XrnI4orWsGOCmRduyhyvSw,https://s3-media1.fl.yelpcdn.com/bphoto/yYJDVfHS0uMnbSk3jGMN9w/o.jpg,False,"{'address1': '52 Willoughby St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['52 Willoughby St', 'Brooklyn, NY 11201']}",Yummy Taco,17185226880.0,1,2.5,39,[],https://www.yelp.com/biz/yummy-taco-brooklyn-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
597,597,99-cents-fresh-slice-pizza-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7213390882218, 'longitude': -73.9881618210192}",(212) 335-0803,2147.0605288059187,BANSTrqNdn1kFL9I6B0Tmg,https://s3-media2.fl.yelpcdn.com/bphoto/oYHC1SC4th65EephXSJTCQ/o.jpg,False,"{'address1': '105 Stanton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['105 Stanton St', 'New York, NY 10002']}",99 Cents Fresh Slice Pizza,12123350803.0,1,3.0,15,[],https://www.yelp.com/biz/99-cents-fresh-slice-pizza-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
598,598,au-bon-pain-brooklyn-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.6934874459351, 'longitude': -73.986711434612}",(718) 624-3833,2409.540576874473,TvvLHmuLNZwRrFtttAU1vg,https://s3-media1.fl.yelpcdn.com/bphoto/7Gn4Hqv8Epax7yllosDhBg/o.jpg,False,"{'address1': '1 Metrotech Ctr', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Metrotech Ctr', 'Brooklyn, NY 11201']}",Au Bon Pain,17186243833.0,1,2.5,63,[],https://www.yelp.com/biz/au-bon-pain-brooklyn-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
599,599,88-reach-house-manhattan,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71447, 'longitude': -73.99375}",(212) 625-9733,1315.056342509375,G6wcoOhRTdla2ymG8g7mcg,https://s3-media4.fl.yelpcdn.com/bphoto/ckgiUGhtAEx0w0H6gYYqpA/o.jpg,False,"{'address1': '88 Division St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['88 Division St', 'Manhattan, NY 10002']}",88 Reach House,12126259733.0,1,2.0,2,[],https://www.yelp.com/biz/88-reach-house-manhattan?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
600,600,potbelly-sandwich-shop-brooklyn,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.692915, 'longitude': -73.988534}",(212) 897-1872,2348.348449892821,WcGV8UljC72Qp0mp8k4JsQ,https://s3-media2.fl.yelpcdn.com/bphoto/ar8uFixVXY4EvkgQ5rCwsw/o.jpg,False,"{'address1': '345 Adams St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['345 Adams St', 'Brooklyn, NY 11201']}",Potbelly Sandwich Shop,12128971872.0,1,3.0,73,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
601,601,subway-new-york-18,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.707682, 'longitude': -74.005945}",(212) 732-7283,146.9460213505069,mnEMipzEekqLWIogjAB_zA,https://s3-media3.fl.yelpcdn.com/bphoto/6_6U9kCtr-Kjs8dYrNVZ6A/o.jpg,False,"{'address1': '112 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['112 John St', 'New York, NY 10038']}",Subway,12127327283.0,1,2.0,7,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-new-york-18?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
602,602,popeyes-louisiana-kitchen-brooklyn-16,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.69144, 'longitude': -73.99169}",(718) 422-0835,2307.277813687894,JDPK6fdVt8MuUOZBbkAILg,https://s3-media3.fl.yelpcdn.com/bphoto/ZEkmINVsV57MafLS-BZGaA/o.jpg,False,"{'address1': '80 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['80 Court St', 'Brooklyn, NY 11201']}",Popeyes Louisiana Kitchen,17184220835.0,1,2.5,49,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-brooklyn-16?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
603,603,la-bagel-delight-at-dumbo-brooklyn,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.70235, 'longitude': -73.98873}",(718) 625-2235,1708.4566177309266,U43uuWwSyH95gXsUhejd4w,https://s3-media2.fl.yelpcdn.com/bphoto/s4QM686U6nK6mSLfbBCUYg/o.jpg,False,"{'address1': '104 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['104 Front St', 'Brooklyn, NY 11201']}",La Bagel Delight at Dumbo,17186252235.0,1,3.5,129,[],https://www.yelp.com/biz/la-bagel-delight-at-dumbo-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
604,604,the-country-cafe-new-york-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.706241, 'longitude': -74.008506}",(347) 427-9132,276.21795568243016,_lT7hx3xNuKcUwDsbHGd3Q,https://s3-media1.fl.yelpcdn.com/bphoto/SggV1Ca8mPSneiZuP300nQ/o.jpg,False,"{'address1': '60 Wall St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['60 Wall St', 'New York, NY 10005']}",The Country Cafe,13474279132.0,1,2.0,22,"['delivery', 'pickup']",https://www.yelp.com/biz/the-country-cafe-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
605,605,mcdonalds-new-york-411,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.712983, 'longitude': -73.989245}",(212) 619-1848,1595.750338203721,pNxUWl5EoKD5MR3hyPh3kw,https://s3-media3.fl.yelpcdn.com/bphoto/DqgTqsrBYUOH_y4w6O8hSQ/o.jpg,False,"{'address1': '213 Madison St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['213 Madison St', 'New York, NY 10002']}",McDonald's,12126191848.0,1,1.5,25,[],https://www.yelp.com/biz/mcdonalds-new-york-411?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
606,606,marrakech-chefs-new-york,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.71455, 'longitude': -74.00714}",,482.4313818335682,NdZ4XsLa0_PI4sZ9fe-t6Q,https://s3-media1.fl.yelpcdn.com/bphoto/18ve7cyGEyS0b3CmHHSLrg/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",Marrakech Chefs,,1,3.0,5,[],https://www.yelp.com/biz/marrakech-chefs-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
607,607,montague-street-bagels-brooklyn,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.6949, 'longitude': -73.995183}",(718) 237-2512,1827.799614747824,WBNXo3byv64a0hn40c9Zuw,https://s3-media2.fl.yelpcdn.com/bphoto/t5AxAjiHcuJB-yY3g1m_Yg/o.jpg,False,"{'address1': '108 Montague St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['108 Montague St', 'Brooklyn, NY 11201']}",Montague Street Bagels,17182372512.0,1,3.0,188,"['delivery', 'pickup']",https://www.yelp.com/biz/montague-street-bagels-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
608,608,dumpling-cafe-new-york-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7178612, 'longitude': -74.000267}",,1195.358054558336,lngjOfYh7Yndc18_kWAElg,https://s3-media2.fl.yelpcdn.com/bphoto/kUWT6a2k0zuBzZ8rJS31AQ/o.jpg,False,"{'address1': '153D Centre St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['153D Centre St', 'New York, NY 10013']}",Dumpling Cafe,,1,2.5,14,[],https://www.yelp.com/biz/dumpling-cafe-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
609,609,fu-zhow-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71708, 'longitude': -73.99226}",(212) 343-3905,1575.6478075140542,-ayJl5BQbChsHqAMBSfE0Q,https://s3-media2.fl.yelpcdn.com/bphoto/ROp-rpY2drQiyfjv19VGlQ/o.jpg,False,"{'address1': '84 Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['84 Eldridge St', 'New York, NY 10002']}",Fu Zhow Restaurant,12123433905.0,1,2.5,2,[],https://www.yelp.com/biz/fu-zhow-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
610,610,iconic-cafe-new-york-5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7226631, 'longitude': -73.9971855}",(212) 226-8912,1783.5270162414115,4reZA8aKeeCbmauCwFL8Zw,https://s3-media4.fl.yelpcdn.com/bphoto/FICb2J2dNBco6Eyq6RvtGw/o.jpg,False,"{'address1': '238 Lafayette St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['238 Lafayette St', 'New York, NY 10012']}",Iconic Cafe,12122268912.0,1,3.5,37,[],https://www.yelp.com/biz/iconic-cafe-new-york-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
611,611,banana-leaf-jersey-city,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.727531981142, 'longitude': -74.031829707375}",(201) 234-9935,2956.7848644714586,qfW8zLCbWVmxnD0ma3qc2g,,False,"{'address1': '20 River Dr', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07310', 'country': 'US', 'state': 'NJ', 'display_address': ['20 River Dr', 'Jersey City, NJ 07310']}",Banana Leaf,12012349935.0,1,2.5,4,[],https://www.yelp.com/biz/banana-leaf-jersey-city?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
612,612,champion-deli-grocery-brooklyn,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.69086, 'longitude': -73.99602}",(718) 256-4444,2180.446285298117,4G5z-BxUe9rrHGJfje305Q,https://s3-media2.fl.yelpcdn.com/bphoto/9NnVuWcUo79jCV09In5kWQ/o.jpg,False,"{'address1': '121 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['121 Atlantic Ave', 'Brooklyn, NY 11201']}",Champion Deli-Grocery,17182564444.0,1,3.5,5,[],https://www.yelp.com/biz/champion-deli-grocery-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
613,613,king-souvlaki-bayside-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 40.7625, 'longitude': -73.76961}",(347) 951-8316,20520.257561772232,PGQX5sI4N56SIwbpo2itiA,https://s3-media1.fl.yelpcdn.com/bphoto/Aqclpwyz9UoW3Wd5XyeaXA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['Bayside, NY 11361']}",King Souvlaki,13479518316.0,1,4.0,115,[],https://www.yelp.com/biz/king-souvlaki-bayside-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
614,614,99-cent-fresh-pizza-new-york-8,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7193714380264, 'longitude': -73.9896543323994}",(212) 777-0080,1901.8576115355545,YPOtRax6h9U8dOcOsFVNoQ,https://s3-media3.fl.yelpcdn.com/bphoto/kIuDme4-eklx4hAxcbZFyQ/o.jpg,False,"{'address1': '117 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['117 Orchard St', 'New York, NY 10002']}",99 Cent Fresh Pizza,12127770080.0,1,3.0,17,[],https://www.yelp.com/biz/99-cent-fresh-pizza-new-york-8?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
615,615,casella-bagel-coffee-shop-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.692009, 'longitude': -73.986076}",(718) 522-5641,2562.2668701245193,DklpHj1YV2CMR4VEo-TlGQ,https://s3-media3.fl.yelpcdn.com/bphoto/obEOIWMHj09f10rwEIfWLA/o.jpg,False,"{'address1': '66 Willoughby St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['66 Willoughby St', 'New York, NY 11201']}",Casella Bagel Coffee Shop,17185225641.0,1,3.5,23,[],https://www.yelp.com/biz/casella-bagel-coffee-shop-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
